movie_id,genre_id,genre_name
205596,53,스릴러
205596,10752,전쟁
999722,27,공포
342473,16,애니메이션
342473,12,모험
342473,35,코미디
342473,10751,가족
618344,16,애니메이션
618344,28,액션
618344,878,SF
424694,10402,음악
424694,18,드라마
424694,36,역사
571055,27,공포
571055,18,드라마
571055,53,스릴러
350499,10751,가족
350499,12,모험
350499,16,애니메이션
350499,28,액션
350499,14,판타지
961651,99,다큐멘터리
264660,18,드라마
264660,878,SF
808087,35,코미디
808087,14,판타지
37834,28,액션
37834,35,코미디
842033,27,공포
198375,16,애니메이션
198375,18,드라마
198375,10749,로맨스
391757,18,드라마
391757,28,액션
